Photo Name,Name,Site,Habitat,Pole,Quad,Year,Pole ID,Quad ID,Genus,Wide.Diameter.cm,Perp.Diameter.cm,Coral Number,Coral ID,No.Branches,No.Bitten.Branches,No.Scars.Massive.Corals,Part.Dead.Colony,Out.of.frame,No.Macroborers,Notes
mcr_lter4_fringingreef_pole5-6_qu8_20100413,Rebecca,LTER4,Fringing Reef,5,8,2010,LTER4-Fringing Reef-2010-P5,LTER4-Fringing Reef-2010-P5-Q8,Massive Porites,3.142,2.392,4,LTER4-Fringing Reef-2010-P5-Q8-coral4,0,0,0,Yes,Yes,0,
mcr_lter5_fringingreef_pole2-3_qu1_20100414,Rebecca,LTER5,Fringing Reef,2,1,2010,LTER5-Fringing Reef-2010-P2,LTER5-Fringing Reef-2010-P2-Q1,Massive Porites,15.411,11.432,1,LTER5-Fringing Reef-2010-P2-Q1-coral1,0,0,18,Yes,Yes,0,
mcr_lter6_fringingreef_pole3-4_qu1_20100414,Rebecca,LTER6,Fringing Reef,3,1,2010,LTER6-Fringing Reef-2010-P3,LTER6-Fringing Reef-2010-P3-Q1,Pocillopora,19.943,9.306,1,LTER6-Fringing Reef-2010-P3-Q1-coral1,21,0,0,No,Yes,0,
mcr_lter1_fringingreef_pole5-6_qu8_20100411,Mallory,LTER1,Fringing Reef,5,8,2010,LTER1-Fringing Reef-2010-P5,LTER1-Fringing Reef-2010-P5-Q8,Massive Porites,3.148,0.525,1,LTER1-Fringing Reef-2010-P5-Q8-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,5.401,1.049,1,LTER3-Fringing Reef-2013-P1-Q3-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,1.967,1.564,3,LTER3-Fringing Reef-2013-P1-Q3-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,4.020,1.788,5,LTER3-Fringing Reef-2013-P1-Q3-coral5,0,0,8,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,6.282,2.326,6,LTER3-Fringing Reef-2013-P1-Q3-coral6,0,0,16,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,3.589,1.118,7,LTER3-Fringing Reef-2013-P1-Q3-coral7,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu4_20130412-1,Mallory,LTER3,Fringing Reef,1,4,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q4,Massive Porites,3.723,2.387,1,LTER3-Fringing Reef-2013-P1-Q4-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole1-2_qu5_20130412,Mallory,LTER3,Fringing Reef,1,5,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q5,Massive Porites,2.684,2.023,1,LTER3-Fringing Reef-2013-P1-Q5-coral1,0,0,1,No,No,0,
mcr_lter3_fringingreef_pole1-2_qu6_20130412,Mallory,LTER3,Fringing Reef,1,6,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q6,Massive Porites,3.606,2.678,1,LTER3-Fringing Reef-2013-P1-Q6-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole2-3_qu1_20130412,Mallory,LTER3,Fringing Reef,2,1,2013,LTER3-Fringing Reef-2013-P2,LTER3-Fringing Reef-2013-P2-Q1,Massive Porites,5.485,1.374,1,LTER3-Fringing Reef-2013-P2-Q1-coral1,0,0,6,Yes,No,0,
mcr_lter3_fringingreef_pole2-3_qu4_20130412,Mallory,LTER3,Fringing Reef,2,4,2013,LTER3-Fringing Reef-2013-P2,LTER3-Fringing Reef-2013-P2-Q4,Massive Porites,4.092,3.024,1,LTER3-Fringing Reef-2013-P2-Q4-coral1,0,0,1,No,No,0,
mcr_lter3_fringingreef_pole2-3_qu8_20130412,Mallory,LTER3,Fringing Reef,2,8,2013,LTER3-Fringing Reef-2013-P2,LTER3-Fringing Reef-2013-P2-Q8,Massive Porites,2.730,0.403,1,LTER3-Fringing Reef-2013-P2-Q8-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu1_20130412,Mallory,LTER3,Fringing Reef,3,1,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q1,Massive Porites,4.838,3.525,1,LTER3-Fringing Reef-2013-P3-Q1-coral1,0,0,1,No,Yes,0,
mcr_lter3_fringingreef_pole3-4_qu2_20130412,Mallory,LTER3,Fringing Reef,3,2,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q2,Massive Porites,4.525,2.364,1,LTER3-Fringing Reef-2013-P3-Q2-coral1,0,0,3,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu2_20130412,Mallory,LTER3,Fringing Reef,3,2,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q2,Massive Porites,6.269,3.958,2,LTER3-Fringing Reef-2013-P3-Q2-coral2,0,0,17,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu2_20130412,Mallory,LTER3,Fringing Reef,3,2,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q2,Massive Porites,2.557,1.248,3,LTER3-Fringing Reef-2013-P3-Q2-coral3,0,0,0,No,No,0,
mcr_lter5_fringingreef_pole5-6_qu1_20130411,Mallory,LTER5,Fringing Reef,5,1,2013,LTER5-Fringing Reef-2013-P5,LTER5-Fringing Reef-2013-P5-Q1,Massive Porites,8.481,3.872,1,LTER5-Fringing Reef-2013-P5-Q1-coral1,0,0,13,No,No,0,
mcr_lter5_fringingreef_pole4-5_qu7_20130411,Mallory,LTER5,Fringing Reef,4,7,2013,LTER5-Fringing Reef-2013-P4,LTER5-Fringing Reef-2013-P4-Q7,Massive Porites,5.023,1.767,1,LTER5-Fringing Reef-2013-P4-Q7-coral1,0,0,0,No,Yes,0,
mcr_lter4_fringingreef_pole5-6_qu4_20130412,Mallory,LTER4,Fringing Reef,5,4,2013,LTER4-Fringing Reef-2013-P5,LTER4-Fringing Reef-2013-P5-Q4,Massive Porites,5.791,2.725,1,LTER4-Fringing Reef-2013-P5-Q4-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole5-6_qu3_20130412,Mallory,LTER4,Fringing Reef,5,3,2013,LTER4-Fringing Reef-2013-P5,LTER4-Fringing Reef-2013-P5-Q3,Massive Porites,5.145,2.287,1,LTER4-Fringing Reef-2013-P5-Q3-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole4-5_qu7_20130412,Mallory,LTER4,Fringing Reef,4,7,2013,LTER4-Fringing Reef-2013-P4,LTER4-Fringing Reef-2013-P4-Q7,Massive Porites,2.752,1.472,2,LTER4-Fringing Reef-2013-P4-Q7-coral2,0,0,0,No,Yes,0,
mcr_lter4_fringingreef_pole4-5_qu7_20130412,Mallory,LTER4,Fringing Reef,4,7,2013,LTER4-Fringing Reef-2013-P4,LTER4-Fringing Reef-2013-P4-Q7,Massive Porites,2.891,2.229,1,LTER4-Fringing Reef-2013-P4-Q7-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole4-5_qu6_20130412,Mallory,LTER4,Fringing Reef,4,6,2013,LTER4-Fringing Reef-2013-P4,LTER4-Fringing Reef-2013-P4-Q6,Massive Porites,2.927,1.492,1,LTER4-Fringing Reef-2013-P4-Q6-coral1,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole2-3_qu4_20130412,Mallory,LTER4,Fringing Reef,2,4,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q4,Massive Porites,16.562,8.306,1,LTER4-Fringing Reef-2013-P2-Q4-coral1,0,0,0,Yes,Yes,0,
mcr_lter4_fringingreef_pole2-3_qu4_20130412,Mallory,LTER4,Fringing Reef,2,4,2013,LTER4-Fringing Reef-2013-P2,LTER4-Fringing Reef-2013-P2-Q4,Massive Porites,4.572,4.301,3,LTER4-Fringing Reef-2013-P2-Q4-coral3,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole1-2_qu3_20130412,Mallory,LTER4,Fringing Reef,1,3,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q3,Massive Porites,3.106,1.470,3,LTER4-Fringing Reef-2013-P1-Q3-coral3,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,9.580,1.274,1,LTER4-Fringing Reef-2013-P1-Q2-coral1,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,2.215,0.724,2,LTER4-Fringing Reef-2013-P1-Q2-coral2,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,6.316,4.188,3,LTER4-Fringing Reef-2013-P1-Q2-coral3,0,0,0,Yes,No,0,
mcr_lter4_fringingreef_pole1-2_qu2_20130412,Mallory,LTER4,Fringing Reef,1,2,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q2,Massive Porites,5.739,3.072,5,LTER4-Fringing Reef-2013-P1-Q2-coral5,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,4.808,2.417,1,LTER4-Fringing Reef-2013-P1-Q1-coral1,0,0,2,No,No,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,5.334,2.225,2,LTER4-Fringing Reef-2013-P1-Q1-coral2,0,0,0,No,No,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,8.098,5.834,3,LTER4-Fringing Reef-2013-P1-Q1-coral3,0,0,13,No,Yes,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,9.690,4.657,4,LTER4-Fringing Reef-2013-P1-Q1-coral4,0,0,5,Yes,Yes,0,
mcr_lter4_fringingreef_pole1-2_qu1_20130412,Mallory,LTER4,Fringing Reef,1,1,2013,LTER4-Fringing Reef-2013-P1,LTER4-Fringing Reef-2013-P1-Q1,Massive Porites,4.549,1.264,5,LTER4-Fringing Reef-2013-P1-Q1-coral5,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu8_20130412-1,Mallory,LTER3,Fringing Reef,5,8,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q8,Massive Porites,5.064,2.870,1,LTER3-Fringing Reef-2013-P5-Q8-coral1,0,0,5,No,No,0,
mcr_lter3_fringingreef_pole5-6_qu8_20100413,Mallory,LTER3,Fringing Reef,5,8,2010,LTER3-Fringing Reef-2010-P5,LTER3-Fringing Reef-2010-P5-Q8,Massive Porites,13.490,5.976,2,LTER3-Fringing Reef-2010-P5-Q8-coral2,0,0,6,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu7_20130412-1,Mallory,LTER3,Fringing Reef,5,7,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q7,Massive Porites,2.399,1.181,1,LTER3-Fringing Reef-2013-P5-Q7-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,4.451,2.260,1,LTER3-Fringing Reef-2013-P5-Q6-coral1,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,2.492,1.202,2,LTER3-Fringing Reef-2013-P5-Q6-coral2,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,2.209,1.354,3,LTER3-Fringing Reef-2013-P5-Q6-coral3,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,5.726,4.198,4,LTER3-Fringing Reef-2013-P5-Q6-coral4,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,2.913,1.085,5,LTER3-Fringing Reef-2013-P5-Q6-coral5,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,5.010,2.843,6,LTER3-Fringing Reef-2013-P5-Q6-coral6,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,4.600,1.858,7,LTER3-Fringing Reef-2013-P5-Q6-coral7,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu6_20130412-1,Mallory,LTER3,Fringing Reef,5,6,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q6,Massive Porites,2.807,2.000,10,LTER3-Fringing Reef-2013-P5-Q6-coral10,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,3.698,2.454,3,LTER3-Fringing Reef-2013-P5-Q5-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,3.669,2.475,1,LTER3-Fringing Reef-2013-P5-Q5-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,3.598,2.647,2,LTER3-Fringing Reef-2013-P5-Q5-coral2,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,2.430,0.923,3,LTER3-Fringing Reef-2013-P5-Q5-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,2.976,2.655,4,LTER3-Fringing Reef-2013-P5-Q5-coral4,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,13.600,2.294,5,LTER3-Fringing Reef-2013-P5-Q5-coral5,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,17.320,2.344,6,LTER3-Fringing Reef-2013-P5-Q5-coral6,0,0,5,Yes,Yes,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,2.166,1.183,8,LTER3-Fringing Reef-2013-P5-Q5-coral8,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu5_20130412-1,Mallory,LTER3,Fringing Reef,5,5,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q5,Massive Porites,7.490,3.303,9,LTER3-Fringing Reef-2013-P5-Q5-coral9,0,0,6,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu4_20130412-1,Mallory,LTER3,Fringing Reef,5,4,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q4,Massive Porites,2.362,1.109,1,LTER3-Fringing Reef-2013-P5-Q4-coral1,0,0,2,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu3_20130412-1,Mallory,LTER3,Fringing Reef,5,3,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q3,Massive Porites,4.549,1.124,1,LTER3-Fringing Reef-2013-P5-Q3-coral1,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu2_20130412-1,Mallory,LTER3,Fringing Reef,5,2,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q2,Massive Porites,5.971,1.923,1,LTER3-Fringing Reef-2013-P5-Q2-coral1,0,0,2,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu2_20130412-1,Mallory,LTER3,Fringing Reef,5,2,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q2,Massive Porites,3.731,2.346,2,LTER3-Fringing Reef-2013-P5-Q2-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu2_20130412-1,Mallory,LTER3,Fringing Reef,5,2,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q2,Massive Porites,5.639,4.133,3,LTER3-Fringing Reef-2013-P5-Q2-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole5-6_qu1_20130412-1,Mallory,LTER3,Fringing Reef,5,1,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q1,Massive Porites,3.746,2.359,1,LTER3-Fringing Reef-2013-P5-Q1-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole5-6_qu1_20130412-1,Mallory,LTER3,Fringing Reef,5,1,2013,LTER3-Fringing Reef-2013-P5,LTER3-Fringing Reef-2013-P5-Q1,Massive Porites,4.441,1.313,2,LTER3-Fringing Reef-2013-P5-Q1-coral2,0,0,3,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu6_20130412-1,Mallory,LTER3,Fringing Reef,4,6,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q6,Massive Porites,4.255,3.181,1,LTER3-Fringing Reef-2013-P4-Q6-coral1,0,0,4,Yes,Yes,0,
mcr_lter3_fringingreef_pole3-4_qu3_20130412,Mallory,LTER3,Fringing Reef,3,3,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q3,Massive Porites,3.507,1.314,1,LTER3-Fringing Reef-2013-P3-Q3-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole3-4_qu3_20130412,Mallory,LTER3,Fringing Reef,3,3,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q3,Massive Porites,3.892,2.359,2,LTER3-Fringing Reef-2013-P3-Q3-coral2,0,0,0,No,Yes,0,
mcr_lter3_fringingreef_pole3-4_qu3_20130412,Mallory,LTER3,Fringing Reef,3,3,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q3,Massive Porites,2.985,1.940,3,LTER3-Fringing Reef-2013-P3-Q3-coral3,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole3-4_qu3_20130412,Mallory,LTER3,Fringing Reef,3,3,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q3,Massive Porites,6.458,4.550,4,LTER3-Fringing Reef-2013-P3-Q3-coral4,0,0,0,No,Yes,0,
mcr_lter3_fringingreef_pole3-4_qu6_20130412,Mallory,LTER3,Fringing Reef,3,6,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q6,Massive Porites,2.507,1.546,1,LTER3-Fringing Reef-2013-P3-Q6-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu8_20130412,Mallory,LTER3,Fringing Reef,3,8,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q8,Massive Porites,2.437,1.276,2,LTER3-Fringing Reef-2013-P3-Q8-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu8_20130412,Mallory,LTER3,Fringing Reef,3,8,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q8,Massive Porites,2.535,1.712,3,LTER3-Fringing Reef-2013-P3-Q8-coral3,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole4-5_qu1_20130412-1,Mallory,LTER3,Fringing Reef,4,1,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q1,Massive Porites,6.711,2.169,1,LTER3-Fringing Reef-2013-P4-Q1-coral1,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu1_20130412-1,Mallory,LTER3,Fringing Reef,4,1,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q1,Massive Porites,3.544,1.734,2,LTER3-Fringing Reef-2013-P4-Q1-coral2,0,0,1,Yes,No,0,
mcr_lter1_fringingreef_pole1-2_qu1_20060417,Rebecca,LTER1,Fringing Reef,1,1,2006,LTER1-Fringing Reef-2006-P1,LTER1-Fringing Reef-2006-P1-Q1,Massive Porites,38.642,17.545,5,LTER1-Fringing Reef-2006-P1-Q1-coral5,0,0,2,Yes,Yes,1,
mcr_lter1_fringingreef_pole2-3_qu4_20100411,Rebecca,LTER1,Fringing Reef,2,4,2010,LTER1-Fringing Reef-2010-P2,LTER1-Fringing Reef-2010-P2-Q4,Massive Porites,8.517,1.860,4,LTER1-Fringing Reef-2010-P2-Q4-coral4,0,0,0,Yes,Yes,1,
mcr_lter1_fringingreef_pole2-3_qu7_20060417,Rebecca,LTER1,Fringing Reef,2,7,2006,LTER1-Fringing Reef-2006-P2,LTER1-Fringing Reef-2006-P2-Q7,Massive Porites,31.174,15.596,1,LTER1-Fringing Reef-2006-P2-Q7-coral1,0,0,6,Yes,Yes,1,
mcr_lter1_fringingreef_pole3-4_qu3_20060417,Rebecca,LTER1,Fringing Reef,3,3,2006,LTER1-Fringing Reef-2006-P3,LTER1-Fringing Reef-2006-P3-Q3,Massive Porites,41.955,37.317,1,LTER1-Fringing Reef-2006-P3-Q3-coral1,0,0,19,Yes,Yes,1,
mcr_lter1_fringingreef_pole3-4_qu5_20060417,Rebecca,LTER1,Fringing Reef,3,5,2006,LTER1-Fringing Reef-2006-P3,LTER1-Fringing Reef-2006-P3-Q5,Massive Porites,16.203,6.314,1,LTER1-Fringing Reef-2006-P3-Q5-coral1,0,0,0,Yes,Yes,1,
mcr_lter1_fringingreef_pole3-4_qu7_20060417,Rebecca,LTER1,Fringing Reef,3,7,2006,LTER1-Fringing Reef-2006-P3,LTER1-Fringing Reef-2006-P3-Q7,Massive Porites,22.831,12.232,3,LTER1-Fringing Reef-2006-P3-Q7-coral3,0,0,7,Yes,Yes,1,
mcr_lter1_fringingreef_pole4-5_qu6_20060417,Rebecca,LTER1,Fringing Reef,4,6,2006,LTER1-Fringing Reef-2006-P4,LTER1-Fringing Reef-2006-P4-Q6,Massive Porites,11.943,6.199,2,LTER1-Fringing Reef-2006-P4-Q6-coral2,0,0,0,Yes,Yes,1,
mcr_lter1_fringingreef_pole5-6_qu1_20060417,Rebecca,LTER1,Fringing Reef,5,1,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q1,Massive Porites,45.670,13.965,1,LTER1-Fringing Reef-2006-P5-Q1-coral1,0,0,45,Yes,Yes,1,
mcr_lter1_fringingreef_pole5-6_qu4_20060417,Rebecca,LTER1,Fringing Reef,5,4,2006,LTER1-Fringing Reef-2006-P5,LTER1-Fringing Reef-2006-P5-Q4,Massive Porites,13.604,1.596,1,LTER1-Fringing Reef-2006-P5-Q4-coral1,0,0,1,Yes,Yes,1,
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,4.375,4.017,5,LTER3-Fringing Reef-2006-P1-Q8-coral5,0,0,0,Yes,No,1,
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,9.353,5.045,6,LTER3-Fringing Reef-2006-P1-Q8-coral6,0,0,1,Yes,No,1,
mcr_lter3_fringingreef_pole5-6_qu8_20060418,Rebecca,LTER3,Fringing Reef,5,8,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q8,Massive Porites,7.069,5.858,2,LTER3-Fringing Reef-2006-P5-Q8-coral2,0,0,3,Yes,No,1,
mcr_lter3_fringingreef_pole5-6_qu8_20060418,Rebecca,LTER3,Fringing Reef,5,8,2006,LTER3-Fringing Reef-2006-P5,LTER3-Fringing Reef-2006-P5-Q8,Massive Porites,3.517,1.787,3,LTER3-Fringing Reef-2006-P5-Q8-coral3,0,0,1,Yes,No,1,
mcr_lter1_fringingreef_pole1-2_qu1_20100411,Rebecca,LTER1,Fringing Reef,1,1,2010,LTER1-Fringing Reef-2010-P1,LTER1-Fringing Reef-2010-P1-Q1,Massive Porites,13.036,7.672,2,LTER1-Fringing Reef-2010-P1-Q1-coral2,0,0,1,Yes,Yes,1,
