Photo Name,Name,Site,Habitat,Pole,Quad,Year,Pole ID,Quad ID,Genus,Surface.area.cm2,Wide.Diameter.cm,Perp.Diameter.cm,Coral Number,Coral ID,No.Branches,No.Bitten.Branches,No.Scars.Massive.Corals,Part.Dead.Colony,Out.of.frame,No.Macroborers,Notes
mcr_lter3_fringingreef_pole1-2_qu3_20100413,Rebecca,LTER3,Fringing Reef,1,3,2010,LTER3-Fringing Reef-2010-P1,LTER3-Fringing Reef-2010-P1-Q3,Massive Porites,4.395,3.109,1.535,2,LTER3-Fringing Reef-2010-P1-Q3-coral2,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20100413,Rebecca,LTER3,Fringing Reef,1,3,2010,LTER3-Fringing Reef-2010-P1,LTER3-Fringing Reef-2010-P1-Q3,Massive Porites,21.023,5.43,4.772,3,LTER3-Fringing Reef-2010-P1-Q3-coral3,0,0,5,Yes,No,5,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,1.974,5.401,1.049,1,LTER3-Fringing Reef-2013-P1-Q3-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,23.55,6.724,3.919,2,LTER3-Fringing Reef-2013-P1-Q3-coral2,0,0,9,Yes,No,2,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,2.56,1.967,1.564,3,LTER3-Fringing Reef-2013-P1-Q3-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,4.747,3.594,1.442,4,LTER3-Fringing Reef-2013-P1-Q3-coral4,0,0,8,Yes,No,1,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,5.363,4.02,1.788,5,LTER3-Fringing Reef-2013-P1-Q3-coral5,0,0,8,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,9.978,6.282,2.326,6,LTER3-Fringing Reef-2013-P1-Q3-coral6,0,0,16,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu3_20130412-1,Mallory,LTER3,Fringing Reef,1,3,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q3,Massive Porites,3.334,3.589,1.118,7,LTER3-Fringing Reef-2013-P1-Q3-coral7,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole1-2_qu4_20130412-1,Mallory,LTER3,Fringing Reef,1,4,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q4,Massive Porites,5.79,3.723,2.387,1,LTER3-Fringing Reef-2013-P1-Q4-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole1-2_qu4_20130412-1,Mallory,LTER3,Fringing Reef,1,4,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q4,Massive Porites,8.857,4.507,1.679,2,LTER3-Fringing Reef-2013-P1-Q4-coral2,0,0,0,No,No,0,thin scrap-like scars
mcr_lter3_fringingreef_pole1-2_qu5_20130412,Mallory,LTER3,Fringing Reef,1,5,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q5,Massive Porites,4.524,2.684,2.023,1,LTER3-Fringing Reef-2013-P1-Q5-coral1,0,0,1,No,No,0,
mcr_lter3_fringingreef_pole1-2_qu6_20130412,Mallory,LTER3,Fringing Reef,1,6,2013,LTER3-Fringing Reef-2013-P1,LTER3-Fringing Reef-2013-P1-Q6,Massive Porites,6.358,3.606,2.678,1,LTER3-Fringing Reef-2013-P1-Q6-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole1-2_qu7_20060418,Rebecca,LTER3,Fringing Reef,1,7,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q7,Massive Porites,22.671,6.222,3.519,1,LTER3-Fringing Reef-2006-P1-Q7-coral1,0,0,8,Yes,No,5,
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,40.247,7.585,3.681,1,LTER3-Fringing Reef-2006-P1-Q8-coral1,0,0,6,Yes,No,8,"scale set with ruler, not transect tape"
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,1.315,2.001,1.36,2,LTER3-Fringing Reef-2006-P1-Q8-coral2,0,0,0,Yes,No,0,"scale set with ruler, not transect tape"
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,62.157,13.84,10.19,3,LTER3-Fringing Reef-2006-P1-Q8-coral3,0,0,0,Yes,No,8,"scale set with ruler, not transect tape"
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,10.786,5.68,3.167,4,LTER3-Fringing Reef-2006-P1-Q8-coral4,0,0,1,Yes,Yes,0,"scale set with ruler, not transect tape"
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,8.17,4.375,4.017,5,LTER3-Fringing Reef-2006-P1-Q8-coral5,0,0,0,Yes,No,1,"scale set with ruler, not transect tape"
mcr_lter3_fringingreef_pole1-2_qu8_20060418,Rebecca,LTER3,Fringing Reef,1,8,2006,LTER3-Fringing Reef-2006-P1,LTER3-Fringing Reef-2006-P1-Q8,Massive Porites,18.281,9.353,5.045,6,LTER3-Fringing Reef-2006-P1-Q8-coral6,0,0,1,Yes,No,1,"scale set with ruler, not transect tape"
mcr_lter3_fringingreef_pole2-3_qu1_20130412,Mallory,LTER3,Fringing Reef,2,1,2013,LTER3-Fringing Reef-2013-P2,LTER3-Fringing Reef-2013-P2-Q1,Massive Porites,6.63,5.485,1.374,1,LTER3-Fringing Reef-2013-P2-Q1-coral1,0,0,6,Yes,No,0,
mcr_lter3_fringingreef_pole2-3_qu4_20130412,Mallory,LTER3,Fringing Reef,2,4,2013,LTER3-Fringing Reef-2013-P2,LTER3-Fringing Reef-2013-P2-Q4,Massive Porites,8.701,4.092,3.024,1,LTER3-Fringing Reef-2013-P2-Q4-coral1,0,0,1,No,No,0,"scale set with ruler, not transect tape"
mcr_lter3_fringingreef_pole2-3_qu8_20060418,Rebecca,LTER3,Fringing Reef,2,8,2006,LTER3-Fringing Reef-2006-P2,LTER3-Fringing Reef-2006-P2-Q8,Massive Porites,20.155,12.454,5.665,1,LTER3-Fringing Reef-2006-P2-Q8-coral1,0,0,6,Yes,No,6,
mcr_lter3_fringingreef_pole2-3_qu8_20060418,Rebecca,LTER3,Fringing Reef,2,8,2006,LTER3-Fringing Reef-2006-P2,LTER3-Fringing Reef-2006-P2-Q8,Massive Porites,2.308,6.17,0.725,2,LTER3-Fringing Reef-2006-P2-Q8-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole2-3_qu8_20060418,Rebecca,LTER3,Fringing Reef,2,8,2006,LTER3-Fringing Reef-2006-P2,LTER3-Fringing Reef-2006-P2-Q8,Massive Porites,1.904,4.517,2.829,3,LTER3-Fringing Reef-2006-P2-Q8-coral3,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole2-3_qu8_20130412,Mallory,LTER3,Fringing Reef,2,8,2013,LTER3-Fringing Reef-2013-P2,LTER3-Fringing Reef-2013-P2-Q8,Massive Porites,1.303,2.73,0.403,1,LTER3-Fringing Reef-2013-P2-Q8-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu1_20060418,Rebecca,LTER3,Fringing Reef,3,1,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q1,Massive Porites,21.568,15.396,10.306,1,LTER3-Fringing Reef-2006-P3-Q1-coral1,0,0,18,Yes,No,7,
mcr_lter3_fringingreef_pole3-4_qu1_20060418,Rebecca,LTER3,Fringing Reef,3,1,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q1,Massive Porites,11.595,4.624,3.075,2,LTER3-Fringing Reef-2006-P3-Q1-coral2,0,0,3,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu1_20060418,Rebecca,LTER3,Fringing Reef,3,1,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q1,Massive Porites,103.664,9.564,0.983,3,LTER3-Fringing Reef-2006-P3-Q1-coral3,0,0,6,Yes,Yes,4,
mcr_lter3_fringingreef_pole3-4_qu1_20060418,Rebecca,LTER3,Fringing Reef,3,1,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q1,Massive Porites,12.883,6.647,4.902,4,LTER3-Fringing Reef-2006-P3-Q1-coral4,0,0,5,Yes,No,9,
mcr_lter3_fringingreef_pole3-4_qu1_20100413,Rebecca,LTER3,Fringing Reef,3,1,2010,LTER3-Fringing Reef-2010-P3,LTER3-Fringing Reef-2010-P3-Q1,Massive Porites,19.473,5.452,2.912,1,LTER3-Fringing Reef-2010-P3-Q1-coral1,0,0,7,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu1_20100413,Rebecca,LTER3,Fringing Reef,3,1,2010,LTER3-Fringing Reef-2010-P3,LTER3-Fringing Reef-2010-P3-Q1,Massive Porites,3.076,2.129,0.981,2,LTER3-Fringing Reef-2010-P3-Q1-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu1_20100413,Rebecca,LTER3,Fringing Reef,3,1,2010,LTER3-Fringing Reef-2010-P3,LTER3-Fringing Reef-2010-P3-Q1,Massive Porites,10.048,3.869,3.041,3,LTER3-Fringing Reef-2010-P3-Q1-coral3,0,0,2,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu1_20130412,Mallory,LTER3,Fringing Reef,3,1,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q1,Massive Porites,12.118,4.838,3.525,1,LTER3-Fringing Reef-2013-P3-Q1-coral1,0,0,1,No,Yes,0,
mcr_lter3_fringingreef_pole3-4_qu2_20130412,Mallory,LTER3,Fringing Reef,3,2,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q2,Massive Porites,9.505,4.525,2.364,1,LTER3-Fringing Reef-2013-P3-Q2-coral1,0,0,3,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu2_20130412,Mallory,LTER3,Fringing Reef,3,2,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q2,Massive Porites,19.935,6.269,3.958,2,LTER3-Fringing Reef-2013-P3-Q2-coral2,0,0,17,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu2_20130412,Mallory,LTER3,Fringing Reef,3,2,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q2,Massive Porites,2.344,2.557,1.248,3,LTER3-Fringing Reef-2013-P3-Q2-coral3,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole3-4_qu3_20060418,Rebecca,LTER3,Fringing Reef,3,3,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q3,Massive Porites,13.693,5.411,3.145,1,LTER3-Fringing Reef-2006-P3-Q3-coral1,0,0,0,Yes,Yes,7,
mcr_lter3_fringingreef_pole3-4_qu3_20130412,Mallory,LTER3,Fringing Reef,3,3,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q3,Massive Porites,4.28,3.507,1.314,1,LTER3-Fringing Reef-2013-P3-Q3-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole3-4_qu3_20130412,Mallory,LTER3,Fringing Reef,3,3,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q3,Massive Porites,7.305,3.892,2.359,2,LTER3-Fringing Reef-2013-P3-Q3-coral2,0,0,0,No,Yes,0,
mcr_lter3_fringingreef_pole3-4_qu3_20130412,Mallory,LTER3,Fringing Reef,3,3,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q3,Massive Porites,4.358,2.985,1.94,3,LTER3-Fringing Reef-2013-P3-Q3-coral3,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole3-4_qu3_20130412,Mallory,LTER3,Fringing Reef,3,3,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q3,Massive Porites,15.831,6.458,4.55,4,LTER3-Fringing Reef-2013-P3-Q3-coral4,0,0,0,No,Yes,0,
mcr_lter3_fringingreef_pole3-4_qu4_20100413,Rebecca,LTER3,Fringing Reef,3,4,2010,LTER3-Fringing Reef-2010-P3,LTER3-Fringing Reef-2010-P3-Q4,Massive Porites,8.102,3.246,1.087,1,LTER3-Fringing Reef-2010-P3-Q4-coral1,0,0,0,Yes,Yes,1,
mcr_lter3_fringingreef_pole3-4_qu4_20100413,Rebecca,LTER3,Fringing Reef,3,4,2010,LTER3-Fringing Reef-2010-P3,LTER3-Fringing Reef-2010-P3-Q4,Massive Porites,26.13,7.53,3.955,2,LTER3-Fringing Reef-2010-P3-Q4-coral2,0,0,3,Yes,Yes,13,
mcr_lter3_fringingreef_pole3-4_qu6_20060418,Rebecca,LTER3,Fringing Reef,3,6,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q6,Massive Porites,16.325,5.412,3.501,1,LTER3-Fringing Reef-2006-P3-Q6-coral1,0,0,0,Yes,Yes,28,
mcr_lter3_fringingreef_pole3-4_qu6_20060418,Rebecca,LTER3,Fringing Reef,3,6,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q6,Massive Porites,23.12,5.482,2.722,2,LTER3-Fringing Reef-2006-P3-Q6-coral2,0,0,0,Yes,Yes,0,
mcr_lter3_fringingreef_pole3-4_qu6_20060418,Rebecca,LTER3,Fringing Reef,3,6,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q6,Massive Porites,4.815,2.429,1.519,3,LTER3-Fringing Reef-2006-P3-Q6-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu6_20060418,Rebecca,LTER3,Fringing Reef,3,6,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q6,Massive Porites,11.031,4.5,2.548,4,LTER3-Fringing Reef-2006-P3-Q6-coral4,0,0,2,Yes,No,5,
mcr_lter3_fringingreef_pole3-4_qu6_20130412,Mallory,LTER3,Fringing Reef,3,6,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q6,Massive Porites,4.831,2.507,1.546,1,LTER3-Fringing Reef-2013-P3-Q6-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu7_20060418,Rebecca,LTER3,Fringing Reef,3,7,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q7,Massive Porites,2.125,2.755,0.853,1,LTER3-Fringing Reef-2006-P3-Q7-coral1,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu7_20130412,Mallory,LTER3,Fringing Reef,3,7,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q7,Massive Porites,77.67,9.833,9.365,1,LTER3-Fringing Reef-2013-P3-Q7-coral1,0,0,2,No,Yes,0,thin scrap-like scars
mcr_lter3_fringingreef_pole3-4_qu8_20060418,Rebecca,LTER3,Fringing Reef,3,8,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q8,Massive Porites,11.508,5.277,1.904,1,LTER3-Fringing Reef-2006-P3-Q8-coral1,0,0,4,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu8_20060418,Rebecca,LTER3,Fringing Reef,3,8,2006,LTER3-Fringing Reef-2006-P3,LTER3-Fringing Reef-2006-P3-Q8,Massive Porites,1.803,3.404,0.764,2,LTER3-Fringing Reef-2006-P3-Q8-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu8_20130412,Mallory,LTER3,Fringing Reef,3,8,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q8,Massive Porites,81.657,15.254,4.409,1,LTER3-Fringing Reef-2013-P3-Q8-coral1,0,0,9,Yes,Yes,3,
mcr_lter3_fringingreef_pole3-4_qu8_20130412,Mallory,LTER3,Fringing Reef,3,8,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q8,Massive Porites,3.032,2.437,1.276,2,LTER3-Fringing Reef-2013-P3-Q8-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole3-4_qu8_20130412,Mallory,LTER3,Fringing Reef,3,8,2013,LTER3-Fringing Reef-2013-P3,LTER3-Fringing Reef-2013-P3-Q8,Massive Porites,4.282,2.535,1.712,3,LTER3-Fringing Reef-2013-P3-Q8-coral3,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole4-5_qu1_20060418,Rebecca,LTER3,Fringing Reef,4,1,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q1,Massive Porites,36.997,10.367,3.175,1,LTER3-Fringing Reef-2006-P4-Q1-coral1,0,0,3,Yes,No,25,
mcr_lter3_fringingreef_pole4-5_qu1_20060418,Rebecca,LTER3,Fringing Reef,4,1,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q1,Massive Porites,31.19,8.009,4.972,2,LTER3-Fringing Reef-2006-P4-Q1-coral2,0,0,1,Yes,Yes,3,
mcr_lter3_fringingreef_pole4-5_qu1_20100413,Rebecca,LTER3,Fringing Reef,4,1,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q1,Massive Porites,36.751,9.553,4.24,1,LTER3-Fringing Reef-2010-P4-Q1-coral1,0,0,1,Yes,Yes,0,
mcr_lter3_fringingreef_pole4-5_qu1_20100413,Rebecca,LTER3,Fringing Reef,4,1,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q1,Massive Porites,92.61,12.128,10.318,2,LTER3-Fringing Reef-2010-P4-Q1-coral2,0,0,1,Yes,No,8,
mcr_lter3_fringingreef_pole4-5_qu1_20100413,Rebecca,LTER3,Fringing Reef,4,1,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q1,Massive Porites,71.565,12.305,7.563,3,LTER3-Fringing Reef-2010-P4-Q1-coral3,0,0,2,Yes,No,8,
mcr_lter3_fringingreef_pole4-5_qu1_20100413,Rebecca,LTER3,Fringing Reef,4,1,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q1,Massive Porites,29.624,6.759,5.354,4,LTER3-Fringing Reef-2010-P4-Q1-coral4,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu1_20100413,Rebecca,LTER3,Fringing Reef,4,1,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q1,Massive Porites,21.969,5.174,5.446,5,LTER3-Fringing Reef-2010-P4-Q1-coral5,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu1_20100413,Rebecca,LTER3,Fringing Reef,4,1,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q1,Massive Porites,40.85,11.161,4.804,6,LTER3-Fringing Reef-2010-P4-Q1-coral6,0,0,4,Yes,Yes,5,
mcr_lter3_fringingreef_pole4-5_qu1_20130412-1,Mallory,LTER3,Fringing Reef,4,1,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q1,Massive Porites,15.703,6.711,2.169,1,LTER3-Fringing Reef-2013-P4-Q1-coral1,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu1_20130412-1,Mallory,LTER3,Fringing Reef,4,1,2013,LTER3-Fringing Reef-2013-P4,LTER3-Fringing Reef-2013-P4-Q1,Massive Porites,5.795,3.544,1.734,2,LTER3-Fringing Reef-2013-P4-Q1-coral2,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20060418,Rebecca,LTER3,Fringing Reef,4,2,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q2,Massive Porites,37.916,4.433,0.538,1,LTER3-Fringing Reef-2006-P4-Q2-coral1,0,0,1,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20060418,Rebecca,LTER3,Fringing Reef,4,2,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q2,Massive Porites,26.469,6.851,6.713,2,LTER3-Fringing Reef-2006-P4-Q2-coral2,0,0,1,Yes,No,9,
mcr_lter3_fringingreef_pole4-5_qu2_20060418,Rebecca,LTER3,Fringing Reef,4,2,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q2,Massive Porites,5.769,10.433,2.593,3,LTER3-Fringing Reef-2006-P4-Q2-coral3,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,6.488,-,-,1,LTER3-Fringing Reef-2010-P4-Q2-coral1,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,5.91,-,-,2,LTER3-Fringing Reef-2010-P4-Q2-coral2,0,0,0,No,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,62.366,-,-,3,LTER3-Fringing Reef-2010-P4-Q2-coral3,0,0,15,Yes,No,2,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,8.3,-,-,4,LTER3-Fringing Reef-2010-P4-Q2-coral4,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,22.509,-,-,5,LTER3-Fringing Reef-2010-P4-Q2-coral5,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,171.38,-,-,6,LTER3-Fringing Reef-2010-P4-Q2-coral6,0,0,1,Yes,Yes,19,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,3.853,-,-,7,LTER3-Fringing Reef-2010-P4-Q2-coral7,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,40.601,-,-,8,LTER3-Fringing Reef-2010-P4-Q2-coral8,0,0,2,Yes,Yes,0,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,22.448,-,-,9,LTER3-Fringing Reef-2010-P4-Q2-coral9,0,0,2,Yes,Yes,1,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,49.128,-,-,10,LTER3-Fringing Reef-2010-P4-Q2-coral10,0,0,0,Yes,No,2,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,3.26,-,-,11,LTER3-Fringing Reef-2010-P4-Q2-coral11,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu2_20100413,Rebecca,LTER3,Fringing Reef,4,2,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q2,Massive Porites,14.158,-,-,12,LTER3-Fringing Reef-2010-P4-Q2-coral12,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu3_20060418,Rebecca,LTER3,Fringing Reef,4,3,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q3,Massive Porites,10.743,6.464,5.833,1,LTER3-Fringing Reef-2006-P4-Q3-coral1,0,0,4,Yes,No,9,
mcr_lter3_fringingreef_pole4-5_qu3_20060418,Rebecca,LTER3,Fringing Reef,4,3,2006,LTER3-Fringing Reef-2006-P4,LTER3-Fringing Reef-2006-P4-Q3,Massive Porites,1.036,4.149,0.459,2,LTER3-Fringing Reef-2006-P4-Q3-coral2,0,0,0,Yes,No,0,
mcr_lter3_fringingreef_pole4-5_qu3_20100413,Rebecca,LTER3,Fringing Reef,4,3,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q3,Massive Porites,66.701,11.547,6.844,1,LTER3-Fringing Reef-2010-P4-Q3-coral1,0,0,0,Yes,Yes,8,thin scrap-like scars
mcr_lter3_fringingreef_pole4-5_qu3_20100413,Rebecca,LTER3,Fringing Reef,4,3,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q3,Massive Porites,65.796,11.969,6.891,2,LTER3-Fringing Reef-2010-P4-Q3-coral2,0,0,33,Yes,Yes,10,
mcr_lter3_fringingreef_pole4-5_qu3_20100413,Rebecca,LTER3,Fringing Reef,4,3,2010,LTER3-Fringing Reef-2010-P4,LTER3-Fringing Reef-2010-P4-Q3,Massive Porites,3.807,2.604,2.246,3,LTER3-Fringing Reef-2010-P4-Q3-coral3,0,0,0,Yes,Yes,0,
