,Name,Photo.Name,Site,Habitat,Pole,Quad,Year,Pole.ID,Quad.ID,Genus,Coral.Number,Transect.surface.area..cm2.,Ruler.surface.area..cm2.,Quadrat.surface.area..cm2.,Coral.ID,No.Bites,No.Macroborers,Part.Dead.Colony,Out.of.frame,Notes,Surface.area.m2,scar.density,lithophaga.density
703,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20080503,LTER3,fringingreef,pole1-2,qu1,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu1-2008,Massive Porites,2,17.147,16.469,16.429,LTER3-fringingreef-pole1-2-qu1-2008-coral2,0,0,No,No,NA,0.0016469,0,0
704,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20080503,LTER3,fringingreef,pole1-2,qu1,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu1-2008,Massive Porites,3,41.923,40.266,40.168,LTER3-fringingreef-pole1-2-qu1-2008-coral3,0,1,Yes,No,NA,0.0040266,0,248.3484826
705,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20080503,LTER3,fringingreef,pole1-2,qu1,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu1-2008,Massive Porites,4,2.913,2.798,2.791,LTER3-fringingreef-pole1-2-qu1-2008-coral4,0,0,No,No,NA,0.0002798,0,0
706,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20080503,LTER3,fringingreef,pole1-2,qu1,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu1-2008,Massive Porites,5,16.924,16.255,16.215,LTER3-fringingreef-pole1-2-qu1-2008-coral5,0,0,No,No,NA,0.0016255,0,0
707,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20080503,LTER3,fringingreef,pole1-2,qu1,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu1-2008,Massive Porites,6,9.067,8.708,8.687,LTER3-fringingreef-pole1-2-qu1-2008-coral6,0,0,No,No,NA,0.0008708,0,0
708,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20080503,LTER3,fringingreef,pole1-2,qu1,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu1-2008,Massive Porites,7,26.664,25.61,25.547,LTER3-fringingreef-pole1-2-qu1-2008-coral7,0,2,Yes,No,NA,0.002561,0,780.9449434
709,Mallory,mcr_LTER3_fringingreef_pole1-2_qu1_20080503,LTER3,fringingreef,pole1-2,qu1,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu1-2008,Massive Porites,8,528.383,507.501,506.263,LTER3-fringingreef-pole1-2-qu1-2008-coral8,5,130,Yes,Yes,NA,0.0507501,98.52197336,2561.571307
710,Mallory,mcr_LTER3_fringingreef_pole1-2_qu3_20080503,LTER3,fringingreef,pole1-2,qu3,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu3-2008,Massive Porites,1,18.569,16.726,17.581,LTER3-fringingreef-pole1-2-qu3-2008-coral1,0,0,Yes,No,NA,0.0016726,0,0
711,Mallory,mcr_LTER3_fringingreef_pole1-2_qu3_20080503,LTER3,fringingreef,pole1-2,qu3,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu3-2008,Massive Porites,2,8.782,7.91,8.314,LTER3-fringingreef-pole1-2-qu3-2008-coral2,0,0,Yes,No,NA,0.000791,0,0
712,Mallory,mcr_LTER3_fringingreef_pole1-2_qu3_20080503,LTER3,fringingreef,pole1-2,qu3,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu3-2008,Massive Porites,3,33.238,29.939,31.469,LTER3-fringingreef-pole1-2-qu3-2008-coral3,0,2,No,Yes,NA,0.0029939,0,668.0249841
713,Mallory,mcr_LTER3_fringingreef_pole1-2_qu4_20080503,LTER3,fringingreef,pole1-2,qu4,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu4-2008,Massive Porites,1,36.912,30.217,31.373,LTER3-fringingreef-pole1-2-qu4-2008-coral1,0,1,No,Yes,NA,0.0030217,0,330.9395373
714,Mallory,mcr_LTER3_fringingreef_pole1-2_qu8_20080503,LTER3,fringingreef,pole1-2,qu8,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu8-2008,Massive Porites,1,39.632,27.566,28.03,LTER3-fringingreef-pole1-2-qu8-2008-coral1,0,3,Yes,No,NA,0.0027566,0,1088.297178
715,Mallory,mcr_LTER3_fringingreef_pole1-2_qu8_20080503,LTER3,fringingreef,pole1-2,qu8,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu8-2008,Massive Porites,2,127.679,88.807,90.3,LTER3-fringingreef-pole1-2-qu8-2008-coral2,0,16,No,No,NA,0.0088807,0,1801.659779
716,Mallory,mcr_LTER3_fringingreef_pole1-2_qu8_20080503,LTER3,fringingreef,pole1-2,qu8,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu8-2008,Massive Porites,3,22.349,15.545,15.806,LTER3-fringingreef-pole1-2-qu8-2008-coral3,0,0,No,No,NA,0.0015545,0,0
717,Mallory,mcr_LTER3_fringingreef_pole1-2_qu8_20080503,LTER3,fringingreef,pole1-2,qu8,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu8-2008,Massive Porites,4,61.006,42.433,43.146,LTER3-fringingreef-pole1-2-qu8-2008-coral4,5,16,Yes,Yes,NA,0.0042433,1178.328188,3770.650201
718,Mallory,mcr_LTER3_fringingreef_pole1-2_qu8_20080503,LTER3,fringingreef,pole1-2,qu8,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu8-2008,Massive Porites,5,20.35,14.154,14.392,LTER3-fringingreef-pole1-2-qu8-2008-coral5,0,1,No,No,NA,0.0014154,0,706.5140596
719,Mallory,mcr_LTER3_fringingreef_pole2-3_qu3_20080503,LTER3,fringingreef,pole2-3,qu3,2008,LTER3-fringingreef-pole2-3-2008,LTER3-fringingreef-pole2-3-qu3-2008,Massive Porites,1,9.882,9.882,9.872,LTER3-fringingreef-pole2-3-qu3-2008-coral1,3,1,Yes,No,used ruler to set scale,0.0009882,3035.822708,1011.940903
720,Mallory,mcr_LTER3_fringingreef_pole2-3_qu8_20080503,LTER3,fringingreef,pole2-3,qu8,2008,LTER3-fringingreef-pole2-3-2008,LTER3-fringingreef-pole2-3-qu8-2008,Massive Porites,1,48.938,47.363,47.568,LTER3-fringingreef-pole2-3-qu8-2008-coral1,0,5,No,No,NA,0.0047363,0,1055.676372
721,Mallory,mcr_LTER3_fringingreef_pole3-4_qu3_20080503,LTER3,fringingreef,pole3-4,qu3,2008,LTER3-fringingreef-pole3-4-2008,LTER3-fringingreef-pole3-4-qu3-2008,Massive Porites,1,97.6,81.506,80.219,LTER3-fringingreef-pole3-4-qu3-2008-coral1,2,24,Yes,Yes,NA,0.0081506,245.3807082,2944.568498
722,Mallory,mcr_LTER3_fringingreef_pole3-4_qu8_20080503,LTER3,fringingreef,pole3-4,qu8,2008,LTER3-fringingreef-pole3-4-2008,LTER3-fringingreef-pole3-4-qu8-2008,Massive Porites,1,22.413,19.336,19.162,LTER3-fringingreef-pole3-4-qu8-2008-coral1,1,2,Yes,Yes,NA,0.0019336,517.1700455,1034.340091
723,Mallory,mcr_LTER3_fringingreef_pole4-5_qu1_20080503,LTER3,fringingreef,pole4-5,qu1,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu1-2008,Massive Porites,1,19.793,19.704,18.662,LTER3-fringingreef-pole4-5-qu1-2008-coral1,0,5,Yes,No,NA,0.0019704,0,2537.555826
724,Mallory,mcr_LTER3_fringingreef_pole4-5_qu1_20080503,LTER3,fringingreef,pole4-5,qu1,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu1-2008,Massive Porites,2,25.05,24.936,23.618,LTER3-fringingreef-pole4-5-qu1-2008-coral2,0,3,Yes,No,NA,0.0024936,0,1203.079885
725,Mallory,mcr_LTER3_fringingreef_pole4-5_qu2_20080503,LTER3,fringingreef,pole4-5,qu2,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu2-2008,Massive Porites,1,10.836,10.387,10.661,LTER3-fringingreef-pole4-5-qu2-2008-coral1,0,0,Yes,Yes,NA,0.0010387,0,0
726,Mallory,mcr_LTER3_fringingreef_pole4-5_qu2_20080503,LTER3,fringingreef,pole4-5,qu2,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu2-2008,Massive Porites,2,4.044,3.876,3.978,LTER3-fringingreef-pole4-5-qu2-2008-coral2,0,0,No,Yes,NA,0.0003876,0,0
727,Mallory,mcr_LTER3_fringingreef_pole4-5_qu2_20080503,LTER3,fringingreef,pole4-5,qu2,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu2-2008,Massive Porites,3,3.931,3.768,3.868,LTER3-fringingreef-pole4-5-qu2-2008-coral3,0,0,No,No,NA,0.0003768,0,0
728,Mallory,mcr_LTER3_fringingreef_pole4-5_qu2_20080503,LTER3,fringingreef,pole4-5,qu2,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu2-2008,Massive Porites,4,36.192,34.691,35.607,LTER3-fringingreef-pole4-5-qu2-2008-coral4,5,1,Yes,Yes,NA,0.0034691,1441.296013,288.2592027
729,Mallory,mcr_LTER3_fringingreef_pole4-5_qu2_20080503,LTER3,fringingreef,pole4-5,qu2,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu2-2008,Massive Porites,5,9.091,8.714,8.944,LTER3-fringingreef-pole4-5-qu2-2008-coral5,0,0,Yes,Yes,NA,0.0008714,0,0
730,Mallory,mcr_LTER3_fringingreef_pole4-5_qu3_20080503,LTER3,fringingreef,pole4-5,qu3,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu3-2008,Massive Porites,1,15.552,56.915,57.691,LTER3-fringingreef-pole4-5-qu3-2008-coral1,0,10,No,Yes,transect tape twisted,0.0056915,0,1757.006062
731,Mallory,mcr_LTER3_fringingreef_pole4-5_qu4_20080503,LTER3,fringingreef,pole4-5,qu4,2008,LTER3-fringingreef-pole4-5-2008,LTER3-fringingreef-pole4-5-qu4-2008,Massive Porites,1,2.022,6.455,6.704,LTER3-fringingreef-pole4-5-qu4-2008-coral1,0,0,Yes,No,transect tape twisted,0.0006455,0,0
732,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20080503,LTER3,fringingreef,pole1-2,qu2,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu2-2008,Massive Porites,1,5.697,10.52,10.364,LTER3-fringingreef-pole1-2-qu2-2008-coral1,0,0,No,No,NA,0.001052,0,0
733,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20080503,LTER3,fringingreef,pole1-2,qu2,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu2-2008,Massive Porites,2,18.223,33.652,33.151,LTER3-fringingreef-pole1-2-qu2-2008-coral2,0,6,No,No,part of colony covered by transect,0.0033652,0,1782.954951
734,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20080503,LTER3,fringingreef,pole1-2,qu2,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu2-2008,Massive Porites,3,86.928,160.527,158.136,LTER3-fringingreef-pole1-2-qu2-2008-coral3,0,3,Yes,Yes,NA,0.0160527,0,186.8844493
735,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20080503,LTER3,fringingreef,pole1-2,qu2,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu2-2008,Massive Porites,4,4.613,8.518,8.391,LTER3-fringingreef-pole1-2-qu2-2008-coral4,0,0,No,Yes,NA,0.0008518,0,0
736,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20080503,LTER3,fringingreef,pole1-2,qu2,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu2-2008,Massive Porites,5,20.534,37.92,37.355,LTER3-fringingreef-pole1-2-qu2-2008-coral5,0,0,No,Yes,NA,0.003792,0,0
737,Mallory,mcr_LTER3_fringingreef_pole1-2_qu2_20080503,LTER3,fringingreef,pole1-2,qu2,2008,LTER3-fringingreef-pole1-2-2008,LTER3-fringingreef-pole1-2-qu2-2008,Massive Porites,6,13.092,24.176,23.816,LTER3-fringingreef-pole1-2-qu2-2008-coral6,0,0,Yes,Yes,NA,0.0024176,0,0
738,Mallory,mcr_LTER3_fringingreef_pole5-6_qu1_20080503,LTER3,fringingreef,pole5-6,qu1,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu1-2008,Massive Porites,1,5.698,29.742,29.502,LTER3-fringingreef-pole5-6-qu1-2008-coral1,0,2,Yes,No,transect tape twisted,0.0029742,0,672.4497344
739,Mallory,mcr_LTER3_fringingreef_pole5-6_qu1_20080503,LTER3,fringingreef,pole5-6,qu1,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu1-2008,Massive Porites,2,1.189,6.581,6.528,LTER3-fringingreef-pole5-6-qu1-2008-coral2,0,0,No,No,transect tape twisted,0.0006581,0,0
740,Mallory,mcr_LTER3_fringingreef_pole5-6_qu1_20080503,LTER3,fringingreef,pole5-6,qu1,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu1-2008,Massive Porites,3,1.444,8.058,7.993,LTER3-fringingreef-pole5-6-qu1-2008-coral3,0,1,Yes,No,transect tape twisted,0.0008058,0,1241.00273
741,Mallory,mcr_LTER3_fringingreef_pole5-6_qu6_20080503,LTER3,fringingreef,pole5-6,qu6,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu6-2008,Massive Porites,1,43.812,44.16,43.405,LTER3-fringingreef-pole5-6-qu6-2008-coral1,3,15,Yes,No,NA,0.004416,679.3478261,3396.73913
742,Mallory,mcr_LTER3_fringingreef_pole5-6_qu6_20080503,LTER3,fringingreef,pole5-6,qu6,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu6-2008,Massive Porites,2,20.509,20.672,20.319,LTER3-fringingreef-pole5-6-qu6-2008-coral2,0,2,No,Yes,NA,0.0020672,0,967.4922601
743,Mallory,mcr_LTER3_fringingreef_pole5-6_qu7_20080503,LTER3,fringingreef,pole5-6,qu7,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu7-2008,Massive Porites,1,2.945,2.945,2.955,LTER3-fringingreef-pole5-6-qu7-2008-coral1,0,0,Yes,No,used ruler to set scale,0.0002945,0,0
744,Mallory,mcr_LTER3_fringingreef_pole5-6_qu7_20080503,LTER3,fringingreef,pole5-6,qu7,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu7-2008,Massive Porites,2,393.238,393.238,394.599,LTER3-fringingreef-pole5-6-qu7-2008-coral2,10,77,Yes,No,used ruler to set scale,0.0393238,254.2989233,1958.101709
745,Mallory,mcr_LTER3_fringingreef_pole5-6_qu7_20080503,LTER3,fringingreef,pole5-6,qu7,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu7-2008,Massive Porites,3,89.578,89.578,89.888,LTER3-fringingreef-pole5-6-qu7-2008-coral3,10,0,Yes,Yes,used ruler to set scale,0.0089578,1116.345531,0
746,Mallory,mcr_LTER3_fringingreef_pole5-6_qu7_20080503,LTER3,fringingreef,pole5-6,qu7,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu7-2008,Massive Porites,4,11.279,11.279,11.318,LTER3-fringingreef-pole5-6-qu7-2008-coral4,0,1,No,No,used ruler to set scale,0.0011279,0,886.6034223
747,Mallory,mcr_LTER3_fringingreef_pole5-6_qu8_20080503,LTER3,fringingreef,pole5-6,qu8,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu8-2008,Massive Porites,1,108.319,75.443,77.982,LTER3-fringingreef-pole5-6-qu8-2008-coral1,10,3,Yes,Yes,NA,0.0075443,1325.504023,397.6512069
748,Mallory,mcr_LTER3_fringingreef_pole5-6_qu8_20080503,LTER3,fringingreef,pole5-6,qu8,2008,LTER3-fringingreef-pole5-6-2008,LTER3-fringingreef-pole5-6-qu8-2008,Massive Porites,2,49.232,34.29,35.444,LTER3-fringingreef-pole5-6-qu8-2008-coral2,0,2,Yes,Yes,NA,0.003429,0,583.2604258
749,Mallory,mcr_LTER4_fringingreef_pole1-2_qu5_20080503,LTER4,fringingreef,pole1-2,qu5,2008,LTER4-fringingreef-pole1-2-2008,LTER4-fringingreef-pole1-2-qu5-2008,Massive Porites,1,135.231,105.83,101.387,LTER4-fringingreef-pole1-2-qu5-2008-coral1,0,1,Yes,No,NA,0.010583,0,94.49116508
750,Mallory,mcr_LTER4_fringingreef_pole1-2_qu6_20080503,LTER4,fringingreef,pole1-2,qu6,2008,LTER4-fringingreef-pole1-2-2008,LTER4-fringingreef-pole1-2-qu6-2008,Massive Porites,1,182.775,136.329,135.467,LTER4-fringingreef-pole1-2-qu6-2008-coral1,2,7,Yes,No,NA,0.0136329,146.7039295,513.4637531
751,Mallory,mcr_LTER4_fringingreef_pole1-2_qu6_20080503,LTER4,fringingreef,pole1-2,qu6,2008,LTER4-fringingreef-pole1-2-2008,LTER4-fringingreef-pole1-2-qu6-2008,Massive Porites,2,7.928,5.914,5.876,LTER4-fringingreef-pole1-2-qu6-2008-coral2,0,0,No,No,NA,0.0005914,0,0
752,Mallory,mcr_LTER4_fringingreef_pole1-2_qu6_20080503,LTER4,fringingreef,pole1-2,qu6,2008,LTER4-fringingreef-pole1-2-2008,LTER4-fringingreef-pole1-2-qu6-2008,Massive Porites,3,338.432,252.431,250.836,LTER4-fringingreef-pole1-2-qu6-2008-coral3,2,7,No,No,NA,0.0252431,79.22957165,277.3035008
753,Mallory,mcr_LTER4_fringingreef_pole1-2_qu6_20080503,LTER4,fringingreef,pole1-2,qu6,2008,LTER4-fringingreef-pole1-2-2008,LTER4-fringingreef-pole1-2-qu6-2008,Massive Porites,4,3.858,2.878,2.86,LTER4-fringingreef-pole1-2-qu6-2008-coral4,0,0,No,No,NA,0.0002878,0,0
754,Mallory,mcr_LTER4_fringingreef_pole1-2_qu7_20080503,LTER4,fringingreef,pole1-2,qu7,2008,LTER4-fringingreef-pole1-2-2008,LTER4-fringingreef-pole1-2-qu7-2008,Massive Porites,1,15.674,23.602,23.208,LTER4-fringingreef-pole1-2-qu7-2008-coral1,1,0,No,Yes,NA,0.0023602,423.6929074,0
755,Mallory,mcr_LTER4_fringingreef_pole1-2_qu8_20080503,LTER4,fringingreef,pole1-2,qu8,2008,LTER4-fringingreef-pole1-2-2008,LTER4-fringingreef-pole1-2-qu8-2008,Massive Porites,1,68.537,71.461,73.631,LTER4-fringingreef-pole1-2-qu8-2008-coral1,1,2,No,Yes,NA,0.0071461,139.9364688,279.8729377
756,Mallory,mcr_LTER4_fringingreef_pole1-2_qu8_20080503,LTER4,fringingreef,pole1-2,qu8,2008,LTER4-fringingreef-pole1-2-2008,LTER4-fringingreef-pole1-2-qu8-2008,Massive Porites,2,3.456,3.603,3.713,LTER4-fringingreef-pole1-2-qu8-2008-coral2,0,0,No,No,NA,0.0003603,0,0
757,Mallory,mcr_LTER4_fringingreef_pole2-3_qu1_20080503,LTER4,fringingreef,pole2-3,qu1,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu1-2008,Massive Porites,1,31.539,23.845,24.209,LTER4-fringingreef-pole2-3-qu1-2008-coral1,0,0,No,No,NA,0.0023845,0,0
758,Mallory,mcr_LTER4_fringingreef_pole2-3_qu2_20080503,LTER4,fringingreef,pole2-3,qu2,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu2-2008,Massive Porites,1,14.199,9.951,9.808,LTER4-fringingreef-pole2-3-qu2-2008-coral1,0,0,No,No,NA,0.0009951,0,0
759,Mallory,mcr_LTER4_fringingreef_pole2-3_qu2_20080503,LTER4,fringingreef,pole2-3,qu2,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu2-2008,Massive Porites,2,45.434,31.841,31.381,LTER4-fringingreef-pole2-3-qu2-2008-coral2,0,3,No,Yes,NA,0.0031841,0,942.1814641
760,Mallory,mcr_LTER4_fringingreef_pole2-3_qu2_20080503,LTER4,fringingreef,pole2-3,qu2,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu2-2008,Massive Porites,3,95.07,66.628,65.666,LTER4-fringingreef-pole2-3-qu2-2008-coral3,0,0,No,Yes,NA,0.0066628,0,0
761,Mallory,mcr_LTER4_fringingreef_pole2-3_qu2_20080503,LTER4,fringingreef,pole2-3,qu2,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu2-2008,Massive Porites,4,30.156,21.134,20.829,LTER4-fringingreef-pole2-3-qu2-2008-coral4,0,0,No,No,NA,0.0021134,0,0
762,Mallory,mcr_LTER4_fringingreef_pole2-3_qu2_20080503,LTER4,fringingreef,pole2-3,qu2,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu2-2008,Massive Porites,5,2.609,1.828,1.802,LTER4-fringingreef-pole2-3-qu2-2008-coral5,0,0,No,No,NA,0.0001828,0,0
763,Mallory,mcr_LTER4_fringingreef_pole2-3_qu2_20080503,LTER4,fringingreef,pole2-3,qu2,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu2-2008,Massive Porites,6,6.854,4.803,4.734,LTER4-fringingreef-pole2-3-qu2-2008-coral6,0,0,No,No,NA,0.0004803,0,0
764,Mallory,mcr_LTER4_fringingreef_pole2-3_qu2_20080503,LTER4,fringingreef,pole2-3,qu2,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu2-2008,Massive Porites,7,13.384,9.38,9.245,LTER4-fringingreef-pole2-3-qu2-2008-coral7,0,0,No,No,NA,0.000938,0,0
765,Mallory,mcr_LTER4_fringingreef_pole2-3_qu2_20080503,LTER4,fringingreef,pole2-3,qu2,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu2-2008,Massive Porites,8,128.613,90.136,88.834,LTER4-fringingreef-pole2-3-qu2-2008-coral8,3,0,Yes,No,transect covering part of coral,0.0090136,332.8303896,0
766,Mallory,mcr_LTER4_fringingreef_pole2-3_qu4_20080503,LTER4,fringingreef,pole2-3,qu4,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu4-2008,Massive Porites,1,3.599,8.283,7.968,LTER4-fringingreef-pole2-3-qu4-2008-coral1,1,0,No,No,NA,0.0008283,1207.292044,0
767,Mallory,mcr_LTER4_fringingreef_pole2-3_qu3_20080503,LTER4,fringingreef,pole2-3,qu3,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu3-2008,Massive Porites,1,68.589,45.385,46.202,LTER4-fringingreef-pole2-3-qu3-2008-coral1,0,1,No,No,NA,0.0045385,0,220.3371158
768,Mallory,mcr_LTER4_fringingreef_pole2-3_qu3_20080503,LTER4,fringingreef,pole2-3,qu3,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu3-2008,Massive Porites,2,65.026,43.027,43.802,LTER4-fringingreef-pole2-3-qu3-2008-coral2,0,0,No,No,NA,0.0043027,0,0
769,Mallory,mcr_LTER4_fringingreef_pole2-3_qu3_20080503,LTER4,fringingreef,pole2-3,qu3,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu3-2008,Massive Porites,3,406.377,268.895,273.736,LTER4-fringingreef-pole2-3-qu3-2008-coral3,0,23,No,Yes,NA,0.0268895,0,855.352461
770,Mallory,mcr_LTER4_fringingreef_pole2-3_qu8_20080503,LTER4,fringingreef,pole2-3,qu8,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu8-2008,Massive Porites,1,9.181,8.57,8.452,LTER4-fringingreef-pole2-3-qu8-2008-coral1,0,0,No,No,NA,0.000857,0,0
771,Mallory,mcr_LTER4_fringingreef_pole2-3_qu8_20080503,LTER4,fringingreef,pole2-3,qu8,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu8-2008,Massive Porites,2,61.063,57.002,56.214,LTER4-fringingreef-pole2-3-qu8-2008-coral2,0,0,No,Yes,NA,0.0057002,0,0
772,Mallory,mcr_LTER4_fringingreef_pole2-3_qu8_20080503,LTER4,fringingreef,pole2-3,qu8,2008,LTER4-fringingreef-pole2-3-2008,LTER4-fringingreef-pole2-3-qu8-2008,Massive Porites,3,4.359,4.069,4.013,LTER4-fringingreef-pole2-3-qu8-2008-coral3,0,0,No,No,NA,0.0004069,0,0
773,Mallory,mcr_LTER4_fringingreef_pole3-4_qu1_20080503,LTER4,fringingreef,pole3-4,qu1,2008,LTER4-fringingreef-pole3-4-2008,LTER4-fringingreef-pole3-4-qu1-2008,Massive Porites,1,20.752,20.444,20.224,LTER4-fringingreef-pole3-4-qu1-2008-coral1,0,0,No,No,NA,0.0020444,0,0
774,Mallory,mcr_LTER4_fringingreef_pole3-4_qu1_20080503,LTER4,fringingreef,pole3-4,qu1,2008,LTER4-fringingreef-pole3-4-2008,LTER4-fringingreef-pole3-4-qu1-2008,Massive Porites,2,3.767,3.711,3.671,LTER4-fringingreef-pole3-4-qu1-2008-coral2,0,0,No,No,NA,0.0003711,0,0
775,Mallory,mcr_LTER4_fringingreef_pole3-4_qu1_20080503,LTER4,fringingreef,pole3-4,qu1,2008,LTER4-fringingreef-pole3-4-2008,LTER4-fringingreef-pole3-4-qu1-2008,Massive Porites,3,3.535,3.482,3.445,LTER4-fringingreef-pole3-4-qu1-2008-coral3,0,0,No,No,NA,0.0003482,0,0
776,Mallory,mcr_LTER4_fringingreef_pole3-4_qu2_20080504,LTER4,fringingreef,pole3-4,qu2,2008,LTER4-fringingreef-pole3-4-2008,LTER4-fringingreef-pole3-4-qu2-2008,Massive Porites,1,265.662,242.377,244.769,LTER4-fringingreef-pole3-4-qu2-2008-coral1,1,1,Yes,Yes,NA,0.0242377,41.25804016,41.25804016
777,Mallory,mcr_LTER4_fringingreef_pole3-4_qu4_20080504,LTER4,fringingreef,pole3-4,qu4,2008,LTER4-fringingreef-pole3-4-2008,LTER4-fringingreef-pole3-4-qu4-2008,Massive Porites,1,57.65,57.218,56.519,LTER4-fringingreef-pole3-4-qu4-2008-coral1,0,2,Yes,Yes,NA,0.0057218,0,349.5403544
778,Mallory,mcr_LTER4_fringingreef_pole3-4_qu5_20080504,LTER4,fringingreef,pole3-4,qu5,2008,LTER4-fringingreef-pole3-4-2008,LTER4-fringingreef-pole3-4-qu5-2008,Massive Porites,1,5.374,5.375,5.318,LTER4-fringingreef-pole3-4-qu5-2008-coral1,0,0,No,Yes,NA,0.0005375,0,0
779,Mallory,mcr_LTER4_fringingreef_pole3-4_qu5_20080504,LTER4,fringingreef,pole3-4,qu5,2008,LTER4-fringingreef-pole3-4-2008,LTER4-fringingreef-pole3-4-qu5-2008,Massive Porites,2,174.414,174.454,172.613,LTER4-fringingreef-pole3-4-qu5-2008-coral2,0,3,Yes,No,NA,0.0174454,0,171.9651025
